date,Time,Time2,Tag,Building,Treatment,EarTag,Sex,Age,InitialLoc,Sunset,timeaftersun,day,time period,Block,lastLoc,initloc
11/19/02,03:34:56,NA,4937764,B,food,M76,F,A,E8,16:55:00,10:39:56,4,11,8,G10,NA
11/19/02,03:34:57,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:39:57,4,11,8,G8,NA
11/19/02,03:35:13,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:40:13,4,11,8,G8,NA
11/19/02,03:35:16,NA,4937764,B,food,M76,F,A,E8,16:55:00,10:40:16,4,11,8,G10,NA
11/19/02,03:35:28,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:40:28,4,11,8,G8,NA
11/19/02,03:35:45,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:40:45,4,11,8,G8,NA
11/19/02,03:35:57,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:40:57,4,11,8,G10,NA
11/19/02,03:36:51,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:41:51,4,11,8,G8,NA
11/19/02,03:37:18,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:42:18,4,11,8,G8,NA
11/19/02,03:38:44,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:43:44,4,11,8,G8,NA
11/19/02,03:38:51,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:43:51,4,11,8,G10,NA
11/19/02,03:38:51,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:43:51,4,11,8,G8,NA
11/19/02,03:39:08,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:44:08,4,11,8,G8,NA
11/19/02,03:40:20,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:45:20,4,11,8,G10,NA
11/19/02,03:40:25,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:45:25,4,11,8,G8,NA
11/19/02,03:40:32,NA,4851707,B,food,M34,M,A,F7,16:55:00,10:45:32,4,11,8,H9,NA
11/19/02,03:40:35,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:45:35,4,11,8,G10,NA
11/19/02,03:40:53,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:45:53,4,11,8,G8,NA
11/19/02,03:41:03,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:46:03,4,11,8,G8,NA
11/19/02,03:41:46,NA,4844666,B,food,M60,F,S,J8,16:55:00,10:46:46,4,11,8,J8,NA
11/19/02,03:41:50,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:46:50,4,11,8,G8,NA
11/19/02,03:42:55,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:47:55,4,11,8,H10,NA
11/19/02,03:43:00,NA,4715461,B,food,M42,M,S,J9,16:55:00,10:48:00,4,11,8,F6,NA
11/19/02,03:43:04,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:48:04,4,11,8,H10,NA
11/19/02,03:43:09,NA,4715461,B,food,M42,M,S,J9,16:55:00,10:48:09,4,11,8,F6,NA
11/19/02,03:43:10,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:48:10,4,11,8,H10,NA
11/19/02,03:43:20,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:48:20,4,11,8,H10,NA
11/19/02,03:43:50,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:48:50,4,11,8,H10,NA
11/19/02,03:43:50,NA,4851707,B,food,M34,M,A,F7,16:55:00,10:48:50,4,11,8,H9,NA
11/19/02,03:44:30,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:49:30,4,11,8,H10,NA
11/19/02,03:45:28,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:50:28,4,11,8,G10,NA
11/19/02,03:45:31,NA,4721493,B,food,M35,M,S,G8,16:55:00,10:50:31,4,11,8,H10,NA
11/19/02,03:46:10,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:51:10,4,11,8,G10,NA
11/19/02,03:47:56,NA,2588067,B,food,M93,M,S,G10,16:55:00,10:52:56,4,11,8,G10,NA
11/19/02,03:50:56,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:55:56,4,11,8,G8,NA
11/19/02,03:53:00,NA,4715831,B,food,M23,M,S,H9,16:55:00,10:58:00,4,11,8,G8,NA
11/19/02,03:53:38,NA,4851707,B,food,M34,M,A,F7,16:55:00,10:58:38,4,11,8,H9,NA
11/19/02,03:53:48,NA,4851707,B,food,M34,M,A,F7,16:55:00,10:58:48,4,11,8,H9,NA
11/19/02,03:55:55,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:00:55,4,11.5,8,J8,NA
11/19/02,03:56:05,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:01:05,4,11.5,8,J8,NA
11/19/02,03:56:39,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:01:39,4,11.5,8,H10,NA
11/19/02,03:56:42,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:01:42,4,11.5,8,J8,NA
11/19/02,03:56:51,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:01:51,4,11.5,8,H9,NA
11/19/02,03:57:01,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:02:01,4,11.5,8,H9,NA
11/19/02,03:57:04,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:02:04,4,11.5,8,H10,NA
11/19/02,03:57:14,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:02:14,4,11.5,8,H10,NA
11/19/02,03:58:18,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:03:18,4,11.5,8,H10,NA
11/19/02,03:59:42,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:04:42,4,11.5,8,H9,NA
11/19/02,04:03:46,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:08:46,4,11.5,8,G8,NA
11/19/02,04:04:51,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:09:51,4,11.5,8,G10,NA
11/19/02,04:05:05,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:10:05,4,11.5,8,G8,NA
11/19/02,04:05:05,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:10:05,4,11.5,8,G10,NA
11/19/02,04:05:27,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:10:27,4,11.5,8,G8,NA
11/19/02,04:06:27,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:11:27,4,11.5,8,G8,NA
11/19/02,04:08:14,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:13:14,4,11.5,8,H9,NA
11/19/02,04:09:04,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:14:04,4,11.5,8,H10,NA
11/19/02,04:09:40,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:14:40,4,11.5,8,G10,NA
11/19/02,04:10:43,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:15:43,4,11.5,8,J8,NA
11/19/02,04:10:53,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:15:53,4,11.5,8,H10,NA
11/19/02,04:10:53,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:15:53,4,11.5,8,H9,NA
11/19/02,04:11:22,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:16:22,4,11.5,8,G10,NA
11/19/02,04:12:26,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:17:26,4,11.5,8,G10,NA
11/19/02,04:14:03,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:19:03,4,11.5,8,G10,NA
11/19/02,04:15:22,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:20:22,4,11.5,8,J8,NA
11/19/02,04:15:32,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:20:32,4,11.5,8,J8,NA
11/19/02,04:16:52,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:21:52,4,11.5,8,J8,NA
11/19/02,04:21:16,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:26:16,4,11.5,8,G10,NA
11/19/02,04:22:45,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:27:45,4,11.5,8,G10,NA
11/19/02,04:23:09,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:28:09,4,11.5,8,G10,NA
11/19/02,04:23:39,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:28:39,4,11.5,8,H9,NA
11/19/02,04:24:41,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:29:41,4,11.5,8,G10,NA
11/19/02,04:24:45,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:29:45,4,11.5,8,H9,NA
11/19/02,04:24:57,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:29:57,4,11.5,8,H9,NA
11/19/02,04:29:44,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:34:44,4,12,8,G10,NA
11/19/02,04:30:08,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:35:08,4,12,8,J8,NA
11/19/02,04:30:18,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:35:18,4,12,8,J8,NA
11/19/02,04:30:28,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:35:28,4,12,8,J8,NA
11/19/02,04:30:38,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:35:38,4,12,8,J8,NA
11/19/02,04:30:39,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:35:39,4,12,8,G10,NA
11/19/02,04:32:02,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:02,4,12,8,J8,NA
11/19/02,04:32:12,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:12,4,12,8,J8,NA
11/19/02,04:32:22,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:22,4,12,8,J8,NA
11/19/02,04:32:32,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:32,4,12,8,J8,NA
11/19/02,04:32:42,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:42,4,12,8,J8,NA
11/19/02,04:32:52,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:37:52,4,12,8,J8,NA
11/19/02,04:33:21,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:38:21,4,12,8,J8,NA
11/19/02,04:33:40,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:38:40,4,12,8,J8,NA
11/19/02,04:33:50,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:38:50,4,12,8,G8,NA
11/19/02,04:34:03,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:39:03,4,12,8,J8,NA
11/19/02,04:34:16,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:39:16,4,12,8,G8,NA
11/19/02,04:34:18,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:39:18,4,12,8,H10,NA
11/19/02,04:34:26,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:39:26,4,12,8,G8,NA
11/19/02,04:34:59,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:39:59,4,12,8,G8,NA
11/19/02,04:34:59,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:39:59,4,12,8,H10,NA
11/19/02,04:35:17,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:40:17,4,12,8,G10,NA
11/19/02,04:36:21,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:41:21,4,12,8,G8,NA
11/19/02,04:36:31,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:41:31,4,12,8,G8,NA
11/19/02,04:36:41,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:41:41,4,12,8,G8,NA
11/19/02,04:36:51,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:41:51,4,12,8,G8,NA
11/19/02,04:36:54,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:41:54,4,12,8,G10,NA
11/19/02,04:36:54,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:41:54,4,12,8,G8,NA
11/19/02,04:37:29,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:42:29,4,12,8,G10,NA
11/19/02,04:37:31,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:42:31,4,12,8,J8,NA
11/19/02,04:37:32,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:42:32,4,12,8,G10,NA
11/19/02,04:37:41,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:42:41,4,12,8,G8,NA
11/19/02,04:37:51,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:42:51,4,12,8,G8,NA
11/19/02,04:38:00,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:43:00,4,12,8,J8,NA
11/19/02,04:38:03,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:43:03,4,12,8,G8,NA
11/19/02,04:38:33,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:43:33,4,12,8,G8,NA
11/19/02,04:38:46,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:43:46,4,12,8,G10,NA
11/19/02,04:39:40,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:44:40,4,12,8,G8,NA
11/19/02,04:40:01,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:45:01,4,12,8,G8,NA
11/19/02,04:41:16,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:46:16,4,12,8,G8,NA
11/19/02,04:41:31,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:46:31,4,12,8,G8,NA
11/19/02,04:43:07,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:48:07,4,12,8,G8,NA
11/19/02,04:44:27,NA,4715831,B,food,M23,M,S,H9,16:55:00,11:49:27,4,12,8,G8,NA
11/19/02,04:45:01,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:50:01,4,12,8,G10,NA
11/19/02,04:45:49,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:50:49,4,12,8,H10,NA
11/19/02,04:46:07,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:51:07,4,12,8,G10,NA
11/19/02,04:46:54,NA,4721493,B,food,M35,M,S,G8,16:55:00,11:51:54,4,12,8,H10,NA
11/19/02,04:48:50,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:53:50,4,12,8,H9,NA
11/19/02,04:49:22,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:54:22,4,12,8,G10,NA
11/19/02,04:49:37,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:54:37,4,12,8,G10,NA
11/19/02,04:50:26,NA,2588067,B,food,M93,M,S,G10,16:55:00,11:55:26,4,12,8,G10,NA
11/19/02,04:52:04,NA,4851707,B,food,M34,M,A,F7,16:55:00,11:57:04,4,12,8,H9,NA
11/19/02,04:52:27,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:57:27,4,12,8,G10,NA
11/19/02,04:52:59,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:57:59,4,12,8,J8,NA
11/19/02,04:53:14,NA,4844666,B,food,M60,F,S,J8,16:55:00,11:58:14,4,12,8,J8,NA
11/19/02,04:53:19,NA,4937764,B,food,M76,F,A,E8,16:55:00,11:58:19,4,12,8,G10,NA
11/19/02,04:56:02,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:01:02,4,12.5,8,F5,NA
11/19/02,04:56:29,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:01:29,4,12.5,8,F5,NA
11/19/02,04:57:03,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:02:03,4,12.5,8,F5,NA
11/19/02,04:57:27,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:02:27,4,12.5,8,J8,NA
11/19/02,04:57:45,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:02:45,4,12.5,8,J8,NA
11/19/02,04:58:57,NA,4846691,C,control,M10,M,S,B1,16:55:00,12:03:57,4,12.5,8,F4,NA
11/19/02,04:59:00,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:04:00,4,12.5,8,G10,NA
11/19/02,04:59:30,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:04:30,4,12.5,8,G10,NA
11/19/02,05:00:01,NA,4846691,C,control,M10,M,S,B1,16:55:00,12:05:01,4,12.5,8,F4,NA
11/19/02,05:00:03,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:05:03,4,12.5,8,G10,NA
11/19/02,05:00:38,NA,4846691,C,control,M10,M,S,B1,16:55:00,12:05:38,4,12.5,8,F4,NA
11/19/02,05:00:44,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:05:44,4,12.5,8,G10,NA
11/19/02,05:01:05,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:06:05,4,12.5,8,G10,NA
11/19/02,05:01:15,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:06:15,4,12.5,8,G10,NA
11/19/02,05:01:35,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:06:35,4,12.5,8,G10,NA
11/19/02,05:02:12,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:07:12,4,12.5,8,H9,NA
11/19/02,05:02:19,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:07:19,4,12.5,8,G10,NA
11/19/02,05:02:20,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:07:20,4,12.5,8,H9,NA
11/19/02,05:02:58,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:07:58,4,12.5,8,H9,NA
11/19/02,05:03:08,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:08:08,4,12.5,8,H9,NA
11/19/02,05:05:04,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:10:04,4,12.5,8,G10,NA
11/19/02,05:05:11,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:10:11,4,12.5,8,G10,NA
11/19/02,05:05:21,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:10:21,4,12.5,8,G10,NA
11/19/02,05:05:37,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:10:37,4,12.5,8,G10,NA
11/19/02,05:05:42,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:10:42,4,12.5,8,F5,NA
11/19/02,05:07:01,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:12:01,4,12.5,8,H9,NA
11/19/02,05:07:05,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:12:05,4,12.5,8,G10,NA
11/19/02,05:09:48,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:14:48,4,12.5,8,J8,NA
11/19/02,05:10:09,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:15:09,4,12.5,8,J8,NA
11/19/02,05:11:02,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:16:02,4,12.5,8,H10,NA
11/19/02,05:11:30,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:16:30,4,12.5,8,H10,NA
11/19/02,05:12:03,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:17:03,4,12.5,8,H9,NA
11/19/02,05:12:43,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:17:43,4,12.5,8,G10,NA
11/19/02,05:12:58,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:17:58,4,12.5,8,G10,NA
11/19/02,05:13:08,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:08,4,12.5,8,G8,NA
11/19/02,05:13:16,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:18:16,4,12.5,8,H10,NA
11/19/02,05:13:21,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:21,4,12.5,8,G8,NA
11/19/02,05:13:24,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:24,4,12.5,8,G8,NA
11/19/02,05:13:24,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:18:24,4,12.5,8,H10,NA
11/19/02,05:13:25,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:25,4,12.5,8,G8,NA
11/19/02,05:13:25,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:18:25,4,12.5,8,H10,NA
11/19/02,05:13:26,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:26,4,12.5,8,G8,NA
11/19/02,05:13:26,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:18:26,4,12.5,8,H10,NA
11/19/02,05:13:55,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:18:55,4,12.5,8,G8,NA
11/19/02,05:14:12,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:19:12,4,12.5,8,G10,NA
11/19/02,05:15:34,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:20:34,4,12.5,8,G8,NA
11/19/02,05:16:22,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:21:22,4,12.5,8,J8,NA
11/19/02,05:17:10,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:22:10,4,12.5,8,J8,NA
11/19/02,05:17:40,NA,5136937,B,food,M58,F,S,D10,16:55:00,12:22:40,4,12.5,8,D10,NA
11/19/02,05:17:50,NA,5136937,B,food,M58,F,S,D10,16:55:00,12:22:50,4,12.5,8,D10,NA
11/19/02,05:18:00,NA,5136937,B,food,M58,F,S,D10,16:55:00,12:23:00,4,12.5,8,D10,NA
11/19/02,05:18:07,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:23:07,4,12.5,8,F5,NA
11/19/02,05:18:09,NA,5136937,B,food,M58,F,S,D10,16:55:00,12:23:09,4,12.5,8,D10,NA
11/19/02,05:19:43,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:24:43,4,12.5,8,F5,NA
11/19/02,05:20:43,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:25:43,4,12.5,8,G10,NA
11/19/02,05:21:37,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:26:37,4,12.5,8,G10,NA
11/19/02,05:22:54,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:27:54,4,12.5,8,H9,NA
11/19/02,05:27:17,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:32:17,4,13,8,G8,NA
11/19/02,05:27:27,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:32:27,4,13,8,G8,NA
11/19/02,05:27:40,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:32:40,4,13,8,H9,NA
11/19/02,05:28:14,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:33:14,4,13,8,J8,NA
11/19/02,05:28:43,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:33:43,4,13,8,G10,NA
11/19/02,05:28:47,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:33:47,4,13,8,G8,NA
11/19/02,05:28:55,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:33:55,4,13,8,G10,NA
11/19/02,05:28:56,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:33:56,4,13,8,G8,NA
11/19/02,05:29:08,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:34:08,4,13,8,J8,NA
11/19/02,05:29:31,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:34:31,4,13,8,F5,NA
11/19/02,05:29:35,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:34:35,4,13,8,G8,NA
11/19/02,05:30:29,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:35:29,4,13,8,G8,NA
11/19/02,05:30:52,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:35:52,4,13,8,G10,NA
11/19/02,05:31:22,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:36:22,4,13,8,F5,NA
11/19/02,05:31:22,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:36:22,4,13,8,G10,NA
11/19/02,05:32:26,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:37:26,4,13,8,G10,NA
11/19/02,05:33:40,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:38:40,4,13,8,G10,NA
11/19/02,05:34:29,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:39:29,4,13,8,H10,NA
11/19/02,05:35:05,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:40:05,4,13,8,H10,NA
11/19/02,05:37:10,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:42:10,4,13,8,H10,NA
11/19/02,05:37:48,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:42:48,4,13,8,H9,NA
11/19/02,05:37:50,NA,4721493,B,food,M35,M,S,G8,16:55:00,12:42:50,4,13,8,H10,NA
11/19/02,05:39:47,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:44:47,4,13,8,G10,NA
11/19/02,05:39:59,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:44:59,4,13,8,G10,NA
11/19/02,05:40:15,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:45:15,4,13,8,G10,NA
11/19/02,05:40:33,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:45:33,4,13,8,G10,NA
11/19/02,05:40:55,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:45:55,4,13,8,G10,NA
11/19/02,05:41:01,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:46:01,4,13,8,F5,NA
11/19/02,05:41:01,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:46:01,4,13,8,G10,NA
11/19/02,05:41:16,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:46:16,4,13,8,H9,NA
11/19/02,05:42:13,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:47:13,4,13,8,G10,NA
11/19/02,05:42:31,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:47:31,4,13,8,G10,NA
11/19/02,05:42:52,NA,4713200,B,food,B113,F,A,J5,16:55:00,12:47:52,4,13,8,F5,NA
11/19/02,05:43:58,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:48:58,4,13,8,H9,NA
11/19/02,05:45:21,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:50:21,4,13,8,G10,NA
11/19/02,05:46:11,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:51:11,4,13,8,G10,NA
11/19/02,05:46:29,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:51:29,4,13,8,G10,NA
11/19/02,05:47:18,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:52:18,4,13,8,G10,NA
11/19/02,05:47:36,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:52:36,4,13,8,G10,NA
11/19/02,05:47:46,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:52:46,4,13,8,G10,NA
11/19/02,05:48:46,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:53:46,4,13,8,G8,NA
11/19/02,05:48:56,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:53:56,4,13,8,G8,NA
11/19/02,05:49:16,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:54:16,4,13,8,G8,NA
11/19/02,05:49:49,NA,4851707,B,food,M34,M,A,F7,16:55:00,12:54:49,4,13,8,H9,NA
11/19/02,05:50:19,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:55:19,4,13,8,G8,NA
11/19/02,05:51:00,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:56:00,4,13,8,G8,NA
11/19/02,05:51:10,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:56:10,4,13,8,G8,NA
11/19/02,05:51:26,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:56:26,4,13,8,J8,NA
11/19/02,05:51:38,NA,4715831,B,food,M23,M,S,H9,16:55:00,12:56:38,4,13,8,G8,NA
11/19/02,05:51:38,NA,4844666,B,food,M60,F,S,J8,16:55:00,12:56:38,4,13,8,J8,NA
11/19/02,05:51:53,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:56:53,4,13,8,G10,NA
11/19/02,05:52:01,NA,4787287,B,food,M90,M,S,C8,16:55:00,12:57:01,4,13,8,C9,NA
11/19/02,05:52:24,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:57:24,4,13,8,G10,NA
11/19/02,05:52:43,NA,2588067,B,food,M93,M,S,G10,16:55:00,12:57:43,4,13,8,G10,NA
11/19/02,05:53:04,NA,4937764,B,food,M76,F,A,E8,16:55:00,12:58:04,4,13,8,G10,NA
